Restaurant ID,Restaurant Name,Country,City,Address,Locality,Locality Verbose,Longitude,Latitude,Cuisines,Average Cost for two,Currency,Has Table booking,Has Online delivery,Is delivering now,Price range,Aggregate rating,Rating color,Rating text,Votes,Average Cost for two usd
7800653,La Piazza,South Africa,Durban,"The Wells, Albertina Way, Ballito, Durban",Ballito,"Ballito, Durban",31.20093,-29.529624,Continental,400.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,47,20.8
7800638,Mamma G's,South Africa,Durban,"Ballito Junction, Ballito Drive, Ballito, Durban",Ballito,"Ballito, Durban",31.203178,-29.526519,Pizza,200.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,76,10.4
7800617,Mo-Zam-Bik,South Africa,Durban,"4 Boulevard Centre, Compensation Beach Road, Ballito, Durban",Ballito,"Ballito, Durban",31.221275,-29.53198,African,250.0,Rand(R),1,0,0,expensive,4.4,green,Very Good,157,13.0
7800976,The Waterberry Coffee Shop,South Africa,Durban,"Corner of Dolphin Crescent & Leonora Drive, Ballito, Durban",Ballito,"Ballito, Durban",31.219215,-29.529458,Cafe,150.0,Rand(R),1,0,0,normal,4.3,green,Very Good,124,7.8
7800595,Zara's Cafe,South Africa,Durban,"Shop 90, Lifestyle Centre, 1 Old Main Road, Ballito, Durban",Ballito,"Ballito, Durban",31.20014,-29.524344,Cafe,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,76,13.0
7800492,The Sugar Club - Beverly Hills Hotel,South Africa,Durban,"Beverly Hills Hotel, Lighthouse Road, Umhlanga 4320","Beverly Hills Hotel, Umhlanga","Beverly Hills Hotel, Umhlanga, Durban",31.087655,-29.727522,Seafood,450.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,67,23.4
7800993,Lupa Osteria,South Africa,Durban,"6-12 Swapo Road, Broadway, Durban",Broadway,"Broadway, Durban",31.043477,-29.786917,Italian,350.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,60,18.2
7800507,Maritimo's - Cabana Beach Resort,South Africa,Durban,"Cabana Beach Resort, Umhlanga Rocks, Umhlanga","Cabana Beach Resort, Umhlanga","Cabana Beach Resort, Umhlanga, Durban",31.087786,-29.723837,Portuguese,400.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,79,20.8
7800349,Steak and Ale,South Africa,Durban,"Chartwell Center, 15 Chartwell Drive, Umhlanga Rocks, Umhlanga","Chartwell Centre, Umhlanga","Chartwell Centre, Umhlanga, Durban",31.0845611111,-29.7275555556,Steak,320.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,59,16.64
7800523,Roma Revolving Restaurant,South Africa,Durban,"John Ross House, Victoria Embankment, Margaret Mncadi Avenue, Durban Central",Durban Central,"Durban Central, Durban",31.030416,-29.860734,Italian,400.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,144,20.8
7800435,Moyo,South Africa,Durban,"1 Bell Street, uShaka Marine World, Point, Durban, KwaZulu-Natal 4001",Durban Central,"Durban Central, Durban",31.0480638889,-29.8666055556,African,450.0,Rand(R),1,0,0,gourmet,2.2,darkred,Poor,110,23.4
18218502,El Toro,South Africa,Durban,"5 Mackeurtan Avenue, Durban North, Durban Central, Durban",Durban Central,"Durban Central, Durban",31.043852,-29.777156,Mexican,290.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,49,15.08
7800531,Freedom Cafe,South Africa,Durban,"37-43 St Mary's Avenue, Greyville, Berea, Durban",Durban Central,"Durban Central, Durban",31.020208,-29.839257,Deli,200.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,119,10.4
7800310,Daruma - Elangeni & Maharani,South Africa,Durban,"Southern Sun Elangeni & Maharani, 63 Snell Parade, North Beach, Durban","Elangeni & Maharani, North Beach","Elangeni & Maharani, North Beach, Durban",31.034826,-29.846551,Japanese,450.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,100,23.4
7800296,Adega,South Africa,Durban,"Ground Floor, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0663611111,-29.7260472222,Portuguese,200.0,Rand(R),1,0,0,expensive,2.7,red,Average,64,10.4
7800284,Beluga,South Africa,Durban,"First Floor, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0674166667,-29.7251611111,Seafood,450.0,Rand(R),1,0,0,gourmet,3.8,lightgreen,Good,241,23.4
7800057,Cape Town Fish Market,South Africa,Durban,"First Floor, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga, Durban","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0665277778,-29.7258666667,Seafood,400.0,Rand(R),1,0,0,gourmet,3.7,lightgreen,Good,59,20.8
7800019,Col'Cacchio,South Africa,Durban,"Ground Floor, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga, Umhlanga, Durban","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0662833333,-29.725925,Pizza,260.0,Rand(R),1,0,0,expensive,3.9,lightgreen,Good,90,13.52
7800282,Circus Circus Cafe,South Africa,Durban,"Ground Floor, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0662388889,-29.7260416667,Mediterranean,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,141,13.0
7800589,Mo-Zam-Bik,South Africa,Durban,"Lower Level, Gateway Theatre of Shopping, 1 Palm Boulavard, Umhlanga","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0668194444,-29.7260388889,African,250.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,67,13.0
7801061,Rocomamas,South Africa,Durban,"Gateway Theatre of Shopping, 1 Palm Boulevard, Umhlanga","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.065796,-29.725985,Burger,250.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,75,13.0
7800157,tashas,South Africa,Durban,"Ground Floor, Gateway Theatre of Shopping, Umhlanga, Durban.","Gateway Theatre of Shopping, Umhlanga","Gateway Theatre of Shopping, Umhlanga, Durban",31.0668194444,-29.7260388889,Cafe,300.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,174,15.6
7800541,Jack Salmon,South Africa,Durban,"Shop 15, Glenore Centre, 1 Aubrey Drive, Glenashley, Durban",Glenashley,"Glenashley, Durban",31.060417,-29.76231,Seafood,400.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,91,20.8
18199871,Pop Up Society,South Africa,Durban,"132, Helen Joseph Road and Shutter Road, Glenwood, Durban",Glenwood,"Glenwood, Durban",30.998575,-29.86002,South African,180.0,Rand(R),1,0,0,normal,3.8,lightgreen,Good,53,9.36
7800558,Parc Cafe,South Africa,Durban,"Shop 2A, Oslo Buildings, 394 Esther Roberts Road, Glenwood, Durban",Glenwood,"Glenwood, Durban",30.991421,-29.871834,Cafe,200.0,Rand(R),1,0,0,expensive,4.3,green,Very Good,71,10.4
7800380,Little Havana,South Africa,Durban,"Granada Square, 16 Chartwell Drive, Umhlanga Rocks, Umhlanga, Durban","Granada Square, Umhlanga","Granada Square, Umhlanga, Durban",31.0846388889,-29.7278388889,Continental,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,130,18.2
7800557,Oscars Cafe,South Africa,Durban,"Lillies Quarter, Old Main Road, Hillcrest, Durban",Hillcrest,"Hillcrest, Durban",30.772179,-29.786734,Cafe,250.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,51,13.0
7801094,Big Easy Winebar & Grill Durban by Ernie Els,South Africa,Durban,"Hilton Durban, 12-14 Walnut Road, City Centre, Durban Central, Durban 4001","Hilton Hotel, Durban Central","Hilton Hotel, Durban Central, Durban",31.028748,-29.852842,Grill,400.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,39,20.8
7800739,Bellevue Cafe,South Africa,Durban,"5 Bellevue Road, Kloof, Durban",Kloof,"Kloof, Durban",30.840591,-29.795684,Contemporary,180.0,Rand(R),1,0,0,normal,4.1,green,Very Good,55,9.36
7800581,Al Firenze,South Africa,Durban,"21 Ray Paul Drive, La Lucia, Durban",La Lucia,"La Lucia, Durban",31.057799,-29.752772,Italian,250.0,Rand(R),1,0,0,expensive,4.3,green,Very Good,64,13.0
7800905,Bel Punto,South Africa,Durban,"Umdloti Centre, 1 South Beach Drive, Umdloti near La Mercy, La Mercy, Durban",La Mercy,"La Mercy, Durban",31.116909,-29.671319,Seafood,400.0,Rand(R),1,0,0,gourmet,4.9,darkgreen,Excellent,177,20.8
7800896,Mundo Vida,South Africa,Durban,"1 South Beach Road, Umdloti near La Mercy, Durban",La Mercy,"La Mercy, Durban",31.117132,-29.671552,Seafood,400.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,65,20.8
7800908,Sand Bar,South Africa,Durban,"32 North Beach Road, Umdloti, La Mercy, Durban",La Mercy,"La Mercy, Durban",31.121377,-29.66656,Continental,200.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,67,10.4
7800372,Vovo Telo,South Africa,Durban,"Lighthouse Centre, Corner Lighthouse Road and Lagoon Drive, Umhlanga","Lighthouse Mall, Umhlanga","Lighthouse Mall, Umhlanga, Durban",31.0850666667,-29.7271416667,Cafe,290.0,Rand(R),1,0,0,expensive,4.1,green,Very Good,162,15.08
7800959,The Waffle House,South Africa,Durban,"Lot 839, Marine Drive, Ramsgate, Margate, Durban",Margate,"Margate, Durban",30.347672,-30.887861,Desserts,280.0,Rand(R),1,0,0,expensive,4.8,darkgreen,Excellent,195,14.559999999999999
7800462,9th Avenue Bistro,South Africa,Durban,"2 Avonmore, Center, 9th Avenue, Morningside, Durban",Morningside,"Morningside, Durban",31.013755,-29.836699,French,300.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,93,15.6
7800551,Mali's Indian Restaurant,South Africa,Durban,"77 Smiso Nkwanaya Road, Morningside, Durban",Morningside,"Morningside, Durban",31.023657,-29.82021,Indian,260.0,Rand(R),1,0,0,expensive,4.6,darkgreen,Excellent,122,13.52
7801067,Antique Cafe,South Africa,Durban,"Churchill House, 93 Churchill Road, Morningside, Durban",Morningside,"Morningside, Durban",31.020656,-29.831584,Cafe,150.0,Rand(R),1,0,0,normal,4.1,green,Very Good,66,7.8
7800582,Capsicum,South Africa,Durban,"Hotel Britannia, 1299 Umgeni Road, Morningside, Durban",Morningside,"Morningside, Durban",31.018791,-29.811795,African,300.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,69,15.6
7800437,Market,South Africa,Durban,"40 Gladys Mazibuko Road, Greyville, Near Musgrave, Durban",Musgrave,"Musgrave, Durban",31.0102444444,-29.839925,Cafe,250.0,Rand(R),1,0,0,expensive,4.4,green,Very Good,156,13.0
7800999,California Dreaming Bar and Restaurant,South Africa,Durban,"Ground Floor, 150 O.R Tambo Parade, Dairy Beach",North Beach,"North Beach, Durban",31.038763,-29.854313,Seafood,250.0,Rand(R),1,0,0,expensive,2.5,red,Average,62,13.0
7800554,Circus Circus Cafe,South Africa,Durban,"Shop 1, Snell Parade, North Beach, Durban",North Beach,"North Beach, Durban",31.035231,-29.842733,Mediterranean,250.0,Rand(R),1,0,0,expensive,3.9,lightgreen,Good,93,13.0
7801045,Surf Riders Food Shack,South Africa,Durban,"17 Erskine Terrace, Addington Beach, North Beach, Durban",North Beach,"North Beach, Durban",31.043908,-29.865591,Burger,200.0,Rand(R),1,0,0,expensive,4.4,green,Very Good,85,10.4
18418780,Cafe La Plage,South Africa,Durban,"Pearl Walk, The Mall at Pearls of Umhlanga, 6-8 Lagoon Drive, Umhlanga, Durban","Pearls Of Umhlanga, Umhlanga","Pearls Of Umhlanga, Umhlanga, Durban",31.086758,-29.725718,French,450.0,Rand(R),1,0,0,gourmet,3.3,orange,Average,33,23.4
18473006,Casa Bella,South Africa,Durban,"Shop A17, Pearl Walk Shopping Centre, 6 Lagoon Drive, Umhlanga, Durban","Pearls Of Umhlanga, Umhlanga","Pearls Of Umhlanga, Umhlanga, Durban",31.085523,-29.723679,Italian,250.0,Rand(R),1,0,0,expensive,3.8,lightgreen,Good,59,13.0
18418777,Village Table,South Africa,Durban,"Pearl Walk, The Mall at Pearls of Umhlanga, 6-8 Lagoon Drive, Umhlanga, Durban","Pearls Of Umhlanga, Umhlanga","Pearls Of Umhlanga, Umhlanga, Durban",31.086736,-29.725755,Cafe,150.0,Rand(R),1,0,0,normal,3.8,lightgreen,Good,68,7.8
18418778,Doppio Zero,South Africa,Durban,"Pearl Walk, The Mall at Pearls of Umhlanga, 6-8 Lagoon Drive, Umhlanga, Durban","Pearls Of Umhlanga, Umhlanga","Pearls Of Umhlanga, Umhlanga, Durban",31.086758,-29.725718,Bakery,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,101,18.2
7800476,Bamboo Sushi Lounge,South Africa,Durban,"78 Protea Mall, Chartwell Drive, Umhlanga","Protea Mall, Umhlanga","Protea Mall, Umhlanga, Durban",31.0840277778,-29.7258861111,Japanese,150.0,Rand(R),1,0,0,normal,3.8,lightgreen,Good,80,7.8
7800314,Fish Restaurant & Takeout,South Africa,Durban,"79 Protea Mall, Chartwell Drive, Umhlanga","Protea Mall, Umhlanga","Protea Mall, Umhlanga, Durban",31.084025,-29.7258444444,Seafood,150.0,Rand(R),1,0,0,normal,4.2,green,Very Good,98,7.8
7800464,Cafe 1999,South Africa,Durban,"Shop 2, Slivervause Center, 117 Vause Road, Musgrave, Durban","Slivervause Center, Musgrave","Slivervause Center, Musgrave, Durban",30.9940666667,-29.846825,French,400.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,81,20.8
7800248,Havana Grill,South Africa,Durban,"Suncoast Casino and Entertainment World, Battery Beach Road, Stamford Hill, Durban","Suncoast Casino and Entertainment World, Stamford Hill","Suncoast Casino and Entertainment World, Stamford Hill, Durban",31.0351611111,-29.8358333333,Grill,300.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,73,15.6
7800495,The Ocean Terrace - The Oyster Box Hotel,South Africa,Durban,"The Oyster Box Hotel, 2 Lighthouse Road, Umhlanga Rocks, Umhlanga","The Oyster Box Hotel, Umhlanga","The Oyster Box Hotel, Umhlanga, Durban",31.087159,-29.727597,Indian,500.0,Rand(R),1,0,0,gourmet,4.6,darkgreen,Excellent,194,26.0
7800389,The Oyster Bar - The Oyster Box Hotel,South Africa,Durban,"The Oyster Box Hotel, 2 Lighthouse Road, Umhlanga Rocks, Umhlanga","The Oyster Box Hotel, Umhlanga","The Oyster Box Hotel, Umhlanga, Durban",31.087159,-29.727597,Seafood,500.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,55,26.0
7800397,The Palm Court Restaurant - The Oyster Box Hotel,South Africa,Durban,"The Oyster Box Hotel, 2 Lighthouse Road, Umhlanga Rocks, Umhlanga","The Oyster Box Hotel, Umhlanga","The Oyster Box Hotel, Umhlanga, Durban",31.087159,-29.727597,Seafood,500.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,40,26.0
7800493,The Lighthouse Bar - The Oyster Box Hotel,South Africa,Durban,"The Oyster Box Hotel, 2 Lighthouse Road, Umhlanga Rocks, Umhlanga","The Oyster Box Hotel, Umhlanga","The Oyster Box Hotel, Umhlanga, Durban",31.087159,-29.727597,Seafood,500.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,78,26.0
7800892,Beach Bums,South Africa,Durban,"65 Casuarina Beach Drive, Tongaat, Durban",Tongaat,"Tongaat, Durban",31.161703,-29.60515,Burger,180.0,Rand(R),1,0,0,normal,4.1,green,Very Good,100,9.36
18216520,Fourteen on Chartwell,South Africa,Durban,"Shop 8, Lighthouse Mall, 14 Chartwell Drive, Umhlanga Rocks, Umhlanga, Durban Umhlanga",Umhlanga,"Umhlanga, Durban",31.085544,-29.727193,Continental,370.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,166,19.24
7800374,Olive & Oil,South Africa,Durban,"Chartwell Center, 15 Chartwell Drive, Umhlanga Rocks, Umhlanga",Umhlanga,"Umhlanga, Durban",31.0846444444,-29.7273583333,Italian,200.0,Rand(R),1,0,0,expensive,4.5,darkgreen,Excellent,156,10.4
18362280,The Chefs' Table,South Africa,Durban,"Protea Mall, Lighthouse Road, Umhlanga Rocks, Durban, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.09,-29.73,International,300.0,Rand(R),1,0,0,gourmet,4.7,darkgreen,Excellent,106,15.6
18199869,Afro's Chicken Shop,South Africa,Durban,"Shop No.5, Lincoln On The Lake, Corner Park Way and High Street, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.070051,-29.722634,Fast Food,100.0,Rand(R),1,0,0,normal,3.6,lightgreen,Good,33,5.2
7800477,Hooters,South Africa,Durban,"12 Lagoon Drive, Umhlanga Rocks, Umhlanga",Umhlanga,"Umhlanga, Durban",31.0859,-29.7265083333,American,300.0,Rand(R),1,0,0,gourmet,3.7,lightgreen,Good,103,15.6
7800514,Mo Noodles,South Africa,Durban,"Shop 8, 21 Lighthouse Road, Umhlanga Rocks, Umhlanga, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.083648,-29.723837,Thai,280.0,Rand(R),1,0,0,expensive,3.9,lightgreen,Good,67,14.559999999999999
18409735,Catch,South Africa,Durban,"14 Chartwell Drive, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.09,-29.73,Seafood,0.0,Rand(R),1,0,0,cheap,4.2,green,Very Good,63,0.0
18395158,Hudsons,South Africa,Durban,"Corner Lighthouse & Chartwell Drive,  ., Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.09,-29.73,Burger,350.0,Rand(R),1,0,0,gourmet,4.0,green,Very Good,103,18.2
7800516,Ile Maurice,South Africa,Durban,"9 McCausland Crescent, Umhlanga Rocks, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.08795,-29.726875,French,450.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,113,23.4
18084857,Pintxada,South Africa,Durban,"Granada Square, 16 Chartwell Drive, Umhlanga Rocks, Umhlanga, Durban",Umhlanga,"Umhlanga, Durban",31.084883,-29.727989,Tapas,450.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,72,23.4
7801006,Rocomamas,South Africa,Durban,"Shop 19/20 Protea Mall, 7 Lighthouse Road, Umhlanga Rocks, Durban  4320",Umhlanga,"Umhlanga, Durban",31.044447,-29.777095,Burger,250.0,Rand(R),1,0,0,expensive,4.0,green,Very Good,66,13.0
7800334,Cargo Hold,South Africa,Durban,"Ushaka Marine World, 1 King Shaka Avenue, Durban Central, Durban","Ushaka Marine World, Durban Central","Ushaka Marine World, Durban Central, Durban",31.0463666667,-29.8671833333,Seafood,300.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,106,15.6
7800592,Lupa Osteria,South Africa,Durban,"124 Jan Hofmeyer Road, Westville, Durban",Westville,"Westville, Durban",30.930267,-29.827929,Italian,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,70,18.2
7800218,House of Curries on Florida,South Africa,Durban,"275 Florida Road, Windermere, Durban",Windermere,"Windermere, Durban",31.0131388889,-29.8303666667,Durban,200.0,Rand(R),1,0,0,expensive,2.9,red,Average,63,10.4
7800256,Taco Zulu,South Africa,Durban,"273 Florida Road, Windermere, Durban",Windermere,"Windermere, Durban",31.0143638889,-29.831175,Mexican,250.0,Rand(R),1,0,0,expensive,3.3,orange,Average,96,13.0
18540900,Next Chapter,South Africa,Durban,"Quest House, 167 Florida Road, Windermere, Durban 4001",Windermere,"Windermere, Durban",31.016433,-29.833087,Cafe,0.0,Rand(R),1,0,0,cheap,3.6,lightgreen,Good,29,0.0
7800194,Butcher Boys,South Africa,Durban,"170 Florida Road, Windermere, Durban",Windermere,"Windermere, Durban",31.0166388889,-29.8331916667,Grill,300.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,59,15.6
6517500,Salsa Mexican Grill,South Africa,East Rand,"Bedford Centre, Corner of Smith Road & Van der Linde Road, Bedfordview, East Rand","Bedford Centre, Bedfordview","Bedford Centre, Bedfordview, East Rand",28.124045,-26.188513,Mexican,330.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,159,17.16
6500071,Yamitsuki,South Africa,East Rand,"55 Van Buuren Road, Bedfordview, East Rand",Bedfordview,"Bedfordview, East Rand",28.1366666667,-26.1795,Sushi,300.0,Rand(R),1,0,0,gourmet,4.3,green,Very Good,301,15.6
6502263,Fahrenheit,South Africa,East Rand,"Corner Hudson and Terrace Roads, Eastleigh, Edenvale, East Rand",Edenvale,"Edenvale, East Rand",28.150271,-26.128056,Seafood,350.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,309,18.2
6501404,Salvationcafe,South Africa,Inner City,"44 Stanley Avenue, Milpark, Johannesburg 2092","44 Stanley, Milpark","44 Stanley, Milpark, Inner City",28.0189125985,-26.1848049345,Cafe,250.0,Rand(R),1,0,0,expensive,4.4,green,Very Good,489,13.0
18339373,Urbanologi,South Africa,Inner City,"1 Fox Street, Marshalltown, Inner City, Johannesburg",Marshalltown,"Marshalltown, Inner City",28.031863,-26.207091,Tapas,700.0,Rand(R),1,0,0,gourmet,4.9,darkgreen,Excellent,357,36.4
6516800,The Countess,South Africa,Johannesburg,"27Boxes, 75 3rd Avenue,  . Entrance in 4th Avenue., Melville, Johannesburg","27 Boxes, Melville, ","27 Boxes, Melville, , Johannesburg",28.0074203387,-26.1756163473,Burger,380.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,342,19.759999999999998
6501495,Thundergun Steakhouse,South Africa,Johannesburg,"Palala Centre, Shop 5, Corner of Beyers Naude Drive & Lewisham Road, Blackheath, Johannesburg",Blackheath,"Blackheath, Johannesburg",27.975389,-26.136187,Steak,350.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,476,18.2
6501631,CNR Cafe,South Africa,Johannesburg,"Corner of Buckingham & Rothesay Avenue, Craighall, Johannesburg",Craighall,"Craighall, Johannesburg",28.019517,-26.124015,Cafe,220.0,Rand(R),1,0,0,expensive,4.2,green,Very Good,405,11.44
6501265,Dukes Burgers,South Africa,Johannesburg,"14 Gleneagles Road, Greenside, Johannesburg",Greenside,"Greenside, Johannesburg",28.0095,-26.1463333333,Burger,250.0,Rand(R),1,0,0,expensive,4.5,darkgreen,Excellent,952,13.0
6517396,Momo Baohaus,South Africa,Johannesburg,"139 Greenway, Greenside, Johannesburg",Greenside,"Greenside, Johannesburg",28.011059,-26.14658,Asian,300.0,Rand(R),1,0,0,gourmet,4.6,darkgreen,Excellent,542,15.6
6501318,Doppio Zero,South Africa,Johannesburg,"Gleneagles Road, Greenside, Johannesburg",Greenside,"Greenside, Johannesburg",28.0101666667,-26.1461666667,Cafe,300.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,399,15.6
6502041,KCC La Vie En Rose,South Africa,Johannesburg,"Killarney Country Club, 60, 5th Street, Lower Houghton, Houghton Estate, Johannesburg",Houghton Estate,"Houghton Estate, Johannesburg",28.054317,-26.151556,Contemporary,250.0,Rand(R),1,0,0,expensive,4.3,green,Very Good,681,13.0
6517281,Pablo Eggs-Go-Bar,South Africa,Johannesburg,"2, 7th Street, Melville, Johannesburg",Melville,"Melville, Johannesburg",28.008509,-26.177599,Cafe,300.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,412,15.6
6502660,The Great Eastern Food Bar,South Africa,Johannesburg,"The Bamboo Centre, Corner of Rustenburg Road and 9th Street, Melville, Johannesburg",Melville,"Melville, Johannesburg",28.013522,-26.174425,Asian,380.0,Rand(R),1,0,0,gourmet,4.6,darkgreen,Excellent,464,19.759999999999998
6501406,Thava,South Africa,Johannesburg,"44, Corner of The Avenue and Groove Road, The Garden, Norwood, Johannesburg",Norwood,"Norwood, Johannesburg",28.0776666667,-26.1491666667,Indian,360.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,482,18.72
6502083,The Schwarma Co.,South Africa,Johannesburg,"71 Grant Avenue, Norwood, Johannesburg",Norwood,"Norwood, Johannesburg",28.076049,-26.157787,Middle Eastern,330.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,443,17.16
6500965,Tortellino D'Oro,South Africa,Johannesburg,"Oaklands Shopping Centre, Corner Of Pretoria & Victoria Street, Oaklands, Near, Oaklands, Johannesburg",Oaklands,"Oaklands, Johannesburg",28.0635,-26.1465,Italian,300.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,319,15.6
6502130,Coobs,South Africa,Johannesburg,"corner of 4th Avenue and 14th Street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.018,-26.1378333333,Cafe,600.0,Rand(R),0,0,0,gourmet,4.4,green,Very Good,550,31.2
6502688,Craft,South Africa,Johannesburg,"33, 4th Avenue corner of 13th street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.017548,-26.138396,European,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,1462,18.2
6500721,Espresso Caffe and Bistro,South Africa,Johannesburg,"23A, Corner 10th Street, 4th Avenue, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.0173333333,-26.1393333333,Cafe,320.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,350,16.64
6515130,Hudsons,South Africa,Johannesburg,"Corner 4th Avenue & 14th Street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.018022,-26.137391,Burger,350.0,Rand(R),1,0,0,gourmet,4.2,green,Very Good,1098,18.2
6515544,Nice on 4th,South Africa,Johannesburg,"37, Corner 4th Avenue and 14th Street, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.017669,-26.137691,Cafe,150.0,Rand(R),1,0,0,normal,4.3,green,Very Good,421,7.8
6500482,Rockets,South Africa,Johannesburg,"Corner of 10th Street & 4th Avenue, Parkhurst, Johannesburg",Parkhurst,"Parkhurst, Johannesburg",28.0175,-26.1401666667,Grill,300.0,Rand(R),1,0,0,gourmet,4.1,green,Very Good,567,15.6
6501476,The Local Grill,South Africa,Johannesburg,"40, 7th Avenue, Corner of 7th & 3rd Avenues, Parktown North, Johannesburg",Parktown North,"Parktown North, Johannesburg",28.028888,-26.144825,Grill,450.0,Rand(R),1,0,0,gourmet,4.5,darkgreen,Excellent,430,23.4
6501030,The Foundry,South Africa,Johannesburg,"7, Parktown Quarter, Corner of 3rd & 7th Avenue, Parktown North, Johannesburg","Parktown Quarter, Parktown North","Parktown Quarter, Parktown North, Johannesburg",28.028,-26.1451666667,Contemporary,450.0,Rand(R),1,0,0,gourmet,4.4,green,Very Good,852,23.4
6516069,Possum's on Burnside,South Africa,Johannesburg,"6 Burnside Avenue, Craighall, Johannesburg","Possums on Burnside, Craighall Park","Possums on Burnside, Craighall Park, Johannesburg",28.022555,-26.114309,Italian,400.0,Rand(R),1,0,0,gourmet,3.9,lightgreen,Good,289,20.8
6500511,Level Four - 54 on Bath Hotel,South Africa,Johannesburg,"54 on Bath Hotel, 54 Bath Avenue, Rosebank, Johannesburg",Rosebank,"Rosebank, Johannesburg",28.040527,-26.145576,Contemporary,600.0,Rand(R),1,0,0,gourmet,4.7,darkgreen,Excellent,523,31.2
